post_id,text,label,date,likes,shares
389,I am excited about upcoming opportunities ... #wellbeing,0,2026-04-18,51,14
390,Had a really productive and positive day today 💔 #peace,0,2026-02-17,33,7
391,Life has been peaceful and balanced lately 😊 #stress,0,2026-01-11,46,3
392,I can't stop overthinking everything  #stress,1,2026-01-25,12,12
393,Feeling grateful for everything in my life ... #anxiety,0,2026-02-08,86,8
394,My anxiety is getting worse every day 💔 #stress,1,2026-04-12,0,8
395,I am excited about upcoming opportunities 🙂 #peace,0,2026-04-14,88,22
396,Had a really productive and positive day today 🙏 #peace,0,2026-04-07,43,4
397,Feeling motivated to achieve my goals ... #anxiety,0,2026-02-18,72,17
398,Had a really productive and positive day today 🙏 #happy,0,2026-02-01,85,12
399,My mind won't stop racing at night !!! #mentalhealth,1,2026-04-28,21,0
400,Enjoyed a nice walk and fresh air 🙂 #mentalhealth,0,2026-01-02,101,14
401,Feeling calm and mentally refreshed 💙 #wellbeing,0,2026-01-08,39,12
402,I feel like I'm falling apart mentally  #anxiety,1,2026-04-03,10,8
403,I can't stop overthinking everything ... #peace,1,2026-03-03,43,4
404,Life has been peaceful and balanced lately 😊 #life,0,2026-01-16,87,15
405,I can't stop overthinking everything 🙏 #life,1,2026-04-19,13,9
406,My anxiety is getting worse every day 💔,1,2026-03-25,13,6
407,I feel like I'm falling apart mentally,1,2026-02-02,27,15
408,I am excited about upcoming opportunities 💔 #stress,0,2026-01-14,52,9
409,Feeling calm and mentally refreshed 😊 #anxiety,0,2026-04-15,14,15
410,I am excited about upcoming opportunities 😊 #peace,0,2026-01-23,71,8
411,My mind won't stop racing at night  #peace,1,2026-03-01,19,7
412,I feel completely overwhelmed and exhausted lately 💙 #wellbeing,1,2026-02-11,57,8
413,My mind won't stop racing at night 🙂 #life,1,2026-04-16,29,7
414,I feel empty even when I'm around people 💔 #stress,1,2026-02-21,16,9
415,Enjoyed a nice walk and fresh air 💔 #peace,0,2026-04-01,34,19
416,I struggle to get out of bed these days 😊 #life,1,2026-01-10,21,6
417,Sleep has been really bad due to stress !!! #happy,1,2026-02-05,9,7
418,I can't stop overthinking everything !!! #stress,1,2026-04-20,25,0
419,Feeling calm and mentally refreshed ... #mentalhealth,0,2026-01-25,40,14
420,I am excited about upcoming opportunities 🙂 #wellbeing,0,2026-03-09,72,12
421,Had a really productive and positive day today  #mentalhealth,0,2026-01-13,78,9
422,Life has been peaceful and balanced lately !!! #wellbeing,0,2026-02-12,98,19
423,I am excited about upcoming opportunities 💔 #mentalhealth,0,2026-04-25,26,13
424,I am excited about upcoming opportunities 🙂 #anxiety,0,2026-01-11,76,20
425,Enjoyed a nice walk and fresh air  #anxiety,0,2026-03-28,45,9
426,Feeling grateful for everything in my life !!! #mentalhealth,0,2026-03-03,40,8
427,I feel empty even when I'm around people !!! #wellbeing,1,2026-04-07,27,6
428,I feel hopeless about the future 😊 #wellbeing,1,2026-04-13,16,3
429,Nothing feels meaningful anymore ... #stress,1,2026-02-07,9,5
430,I struggle to get out of bed these days 🙏 #mentalhealth,1,2026-03-03,5,11
431,I feel hopeless about the future 😊 #stress,1,2026-03-27,33,9
432,I struggle to get out of bed these days ... #happy,1,2026-02-24,16,0
433,Spent quality time with friends and laughed a lot 😊 #happy,0,2026-03-20,103,16
434,Feeling motivated to achieve my goals 💙 #happy,0,2026-01-05,35,11
435,My mind won't stop racing at night 🙏 #mentalhealth,1,2026-03-04,0,5
436,Enjoyed a nice walk and fresh air,0,2026-03-09,50,15
437,My mind won't stop racing at night  #anxiety,1,2026-04-09,4,0
438,Life has been peaceful and balanced lately 🙏,0,2026-01-21,67,7
439,My anxiety is getting worse every day,1,2026-01-02,1,4
440,Nothing feels meaningful anymore 💔 #life,1,2026-02-27,37,3
441,I struggle to get out of bed these days 😊 #peace,1,2026-04-29,36,7
442,Sleep has been really bad due to stress  #life,1,2026-03-20,23,9
443,I feel completely overwhelmed and exhausted lately ... #peace,1,2026-03-10,26,12
444,My anxiety is getting worse every day 😊 #wellbeing,1,2026-03-18,41,8
445,Just finished a great workout session 🙂,0,2026-01-17,26,6
446,Today was simple but really good 💙 #anxiety,0,2026-01-15,33,1
447,My mind won't stop racing at night  #happy,1,2026-04-28,13,9
448,Had a really productive and positive day today  #mentalhealth,0,2026-04-06,83,12
449,I struggle to get out of bed these days 😊 #happy,1,2026-04-14,3,12
450,Had a really productive and positive day today 💙,0,2026-02-18,38,6
451,Just finished a great workout session 🙏 #anxiety,0,2026-03-30,45,12
452,I struggle to get out of bed these days 💔 #wellbeing,1,2026-01-21,23,1
453,I am excited about upcoming opportunities ... #life,0,2026-01-13,98,15
454,I struggle to get out of bed these days 😊 #anxiety,1,2026-04-08,19,2
455,My anxiety is getting worse every day !!! #peace,1,2026-02-24,21,2
456,Nothing feels meaningful anymore 🙏 #anxiety,1,2026-03-30,17,2
457,My anxiety is getting worse every day 🙏 #anxiety,1,2026-02-13,28,5
458,Nothing feels meaningful anymore !!! #happy,1,2026-04-09,6,10
459,My mind won't stop racing at night 😊 #peace,1,2026-01-12,22,7
460,I feel hopeless about the future !!! #anxiety,1,2026-01-21,5,6
461,Enjoyed a nice walk and fresh air 😊 #wellbeing,0,2026-03-27,39,17
462,I feel hopeless about the future ... #life,1,2026-01-13,23,5
463,I struggle to get out of bed these days 💔 #happy,1,2026-01-27,24,8
464,Spent quality time with friends and laughed a lot ...,0,2026-02-13,67,22
465,I feel empty even when I'm around people 💙 #happy,1,2026-02-25,12,6
466,Enjoyed a nice walk and fresh air 😊 #peace,0,2026-01-30,68,17
467,My anxiety is getting worse every day 🙂 #anxiety,1,2026-04-21,28,1
468,My mind won't stop racing at night 🙏 #wellbeing,1,2026-04-18,21,2
469,I can't stop overthinking everything 🙏 #happy,1,2026-04-17,41,2
470,My mind won't stop racing at night 🙏,1,2026-04-01,17,1
471,I feel completely overwhelmed and exhausted lately !!! #anxiety,1,2026-04-26,42,6
472,I feel empty even when I'm around people  #peace,1,2026-01-12,13,8
473,Sleep has been really bad due to stress 💙 #stress,1,2026-01-20,11,4
474,Feeling motivated to achieve my goals  #stress,0,2026-02-25,33,12
475,Life has been peaceful and balanced lately,0,2026-01-04,74,14
476,Nothing feels meaningful anymore !!! #wellbeing,1,2026-02-06,19,4
477,Enjoyed a nice walk and fresh air 💙 #happy,0,2026-01-17,46,27
478,Nothing feels meaningful anymore 🙂,1,2026-03-29,21,4
479,I struggle to get out of bed these days 😊 #mentalhealth,1,2026-04-30,49,9
480,Nothing feels meaningful anymore 😊 #happy,1,2026-01-31,10,7
481,Nothing feels meaningful anymore  #happy,1,2026-03-17,35,9
482,I feel like I'm falling apart mentally 😊 #stress,1,2026-03-05,0,7
483,Just finished a great workout session ... #life,0,2026-04-23,38,11
484,I am excited about upcoming opportunities 🙂 #wellbeing,0,2026-04-02,64,15
485,Feeling calm and mentally refreshed ... #stress,0,2026-01-04,26,11
486,I feel like I'm falling apart mentally 😊 #anxiety,1,2026-02-16,19,10
487,I feel empty even when I'm around people 🙂 #anxiety,1,2026-01-16,29,0
488,My anxiety is getting worse every day ... #happy,1,2026-01-03,17,9
489,Enjoyed a nice walk and fresh air 🙂 #peace,0,2026-04-19,49,15
490,Just finished a great workout session 🙏,0,2026-03-05,72,8
491,Just finished a great workout session 🙂 #mentalhealth,0,2026-01-05,82,20
492,Had a really productive and positive day today 💔 #stress,0,2026-02-08,0,11
493,I can't stop overthinking everything !!! #mentalhealth,1,2026-03-11,20,2
494,Nothing feels meaningful anymore 💙 #peace,1,2026-03-30,23,5
495,Feeling grateful for everything in my life 🙂 #stress,0,2026-02-04,82,7
496,I feel like I'm falling apart mentally  #mentalhealth,1,2026-01-16,20,12
497,My anxiety is getting worse every day  #life,1,2026-02-13,27,5
498,Feeling calm and mentally refreshed 💙 #happy,0,2026-03-23,0,17
499,Feeling motivated to achieve my goals !!! #life,0,2026-01-15,61,15
500,My mind won't stop racing at night ... #stress,1,2026-02-11,32,8
501,My mind won't stop racing at night !!! #happy,1,2026-02-06,8,8
502,My anxiety is getting worse every day ... #mentalhealth,1,2026-01-19,29,5
503,I feel hopeless about the future 🙂 #wellbeing,1,2026-03-02,13,2
504,Sleep has been really bad due to stress 🙂 #wellbeing,1,2026-04-29,30,6
505,Life has been peaceful and balanced lately 💔 #life,0,2026-01-28,52,12
506,I struggle to get out of bed these days 😊 #anxiety,1,2026-01-17,4,8
507,I feel empty even when I'm around people 😊 #anxiety,1,2026-03-15,31,9
508,Enjoyed a nice walk and fresh air 🙂 #anxiety,0,2026-04-22,100,10
509,Feeling calm and mentally refreshed ... #happy,0,2026-04-21,94,12
510,Just finished a great workout session  #happy,0,2026-03-05,59,20
511,Enjoyed a nice walk and fresh air 😊,0,2026-01-21,47,6
512,I feel completely overwhelmed and exhausted lately 💔 #stress,1,2026-03-27,10,7
513,Had a really productive and positive day today 💙 #life,0,2026-04-15,99,14
514,I struggle to get out of bed these days 💔 #wellbeing,1,2026-03-07,24,3
515,I feel hopeless about the future  #peace,1,2026-04-07,43,4
516,Had a really productive and positive day today 💙 #peace,0,2026-01-23,49,18
517,I struggle to get out of bed these days 🙂 #anxiety,1,2026-02-20,17,3
518,Feeling motivated to achieve my goals 😊 #anxiety,0,2026-04-02,39,17
519,I am excited about upcoming opportunities !!!,0,2026-01-09,79,10
520,I feel like I'm falling apart mentally ... #happy,1,2026-02-11,55,0
521,Just finished a great workout session  #anxiety,0,2026-03-21,51,9
522,Feeling calm and mentally refreshed 💔 #mentalhealth,0,2026-04-11,79,15
523,I am excited about upcoming opportunities 😊 #wellbeing,0,2026-04-04,41,13
524,My mind won't stop racing at night 🙏 #peace,1,2026-01-12,12,10
525,I struggle to get out of bed these days 😊 #mentalhealth,1,2026-04-19,9,7
526,I struggle to get out of bed these days 💔 #peace,1,2026-04-05,12,7
527,Sleep has been really bad due to stress !!! #happy,1,2026-01-03,51,6
528,Sleep has been really bad due to stress ...,1,2026-01-05,32,5
529,Had a really productive and positive day today ... #wellbeing,0,2026-03-01,52,0
530,Nothing feels meaningful anymore 🙂 #mentalhealth,1,2026-04-18,8,2
531,I feel like I'm falling apart mentally ... #happy,1,2026-03-17,10,3
532,I feel completely overwhelmed and exhausted lately 🙏,1,2026-04-30,28,4
533,Had a really productive and positive day today 🙏 #mentalhealth,0,2026-02-03,43,0
534,I feel empty even when I'm around people ... #anxiety,1,2026-02-26,54,0
535,I feel like I'm falling apart mentally 🙂 #happy,1,2026-04-18,31,5
536,Sleep has been really bad due to stress ... #anxiety,1,2026-03-25,17,7
537,Just finished a great workout session 😊 #happy,0,2026-04-30,49,15
538,I feel hopeless about the future ... #wellbeing,1,2026-03-28,21,3
539,I struggle to get out of bed these days 💔 #stress,1,2026-02-16,9,3
540,Feeling grateful for everything in my life 🙂 #happy,0,2026-04-27,96,8
541,Sleep has been really bad due to stress !!! #mentalhealth,1,2026-01-17,35,8
542,Nothing feels meaningful anymore 💔,1,2026-03-23,37,7
543,Spent quality time with friends and laughed a lot 💔,0,2026-02-28,56,6
544,Spent quality time with friends and laughed a lot 😊 #happy,0,2026-04-10,36,10
545,Feeling grateful for everything in my life  #happy,0,2026-03-19,50,11
546,Just finished a great workout session 😊 #anxiety,0,2026-01-14,54,14
547,I struggle to get out of bed these days 😊 #peace,1,2026-03-24,37,7
548,Nothing feels meaningful anymore 🙏 #happy,1,2026-03-19,10,10
549,I struggle to get out of bed these days 💙 #mentalhealth,1,2026-01-19,30,13
550,Spent quality time with friends and laughed a lot 🙏 #stress,0,2026-01-30,62,8
551,Just finished a great workout session 🙂 #anxiety,0,2026-01-14,19,16
552,Feeling calm and mentally refreshed ...,0,2026-04-04,43,12
553,I feel hopeless about the future 🙏 #mentalhealth,1,2026-01-02,39,12
554,My anxiety is getting worse every day 💔 #wellbeing,1,2026-02-24,43,6
555,Just finished a great workout session !!! #wellbeing,0,2026-01-12,61,18
556,Today was simple but really good 😊 #happy,0,2026-01-20,58,2
557,I struggle to get out of bed these days 😊,1,2026-03-14,28,8
558,Sleep has been really bad due to stress ... #happy,1,2026-03-29,17,6
559,I feel hopeless about the future 🙏 #happy,1,2026-02-15,32,11
560,I feel like I'm falling apart mentally 🙂 #mentalhealth,1,2026-04-03,46,4
561,I feel hopeless about the future 🙏 #peace,1,2026-02-24,10,6
562,Enjoyed a nice walk and fresh air 🙏 #anxiety,0,2026-02-14,54,1
563,I feel empty even when I'm around people ... #peace,1,2026-03-13,15,6
564,Feeling grateful for everything in my life 💔 #stress,0,2026-01-17,62,9
565,I feel hopeless about the future 💔 #happy,1,2026-03-24,21,0
566,Feeling motivated to achieve my goals 😊 #happy,0,2026-02-04,27,0
567,My mind won't stop racing at night 🙏 #happy,1,2026-03-02,20,2
568,My mind won't stop racing at night ... #life,1,2026-02-18,17,0
569,Had a really productive and positive day today 😊 #life,0,2026-04-15,40,10
570,My mind won't stop racing at night 💔 #stress,1,2026-03-29,40,6
571,My mind won't stop racing at night !!! #life,1,2026-02-08,53,5
572,Sleep has been really bad due to stress 💔 #peace,1,2026-03-18,47,3
573,Sleep has been really bad due to stress 💙 #wellbeing,1,2026-03-02,36,12
574,Feeling motivated to achieve my goals  #mentalhealth,0,2026-02-14,77,14
575,Had a really productive and positive day today 🙏,0,2026-01-30,100,17
576,I am excited about upcoming opportunities,0,2026-04-04,74,18
577,Spent quality time with friends and laughed a lot ... #happy,0,2026-04-21,98,9
578,Life has been peaceful and balanced lately ... #anxiety,0,2026-04-25,72,10
579,I feel like I'm falling apart mentally 🙏 #anxiety,1,2026-04-15,37,7
580,I feel hopeless about the future 😊 #anxiety,1,2026-01-14,35,6
581,I feel empty even when I'm around people  #mentalhealth,1,2026-01-28,31,1
582,Nothing feels meaningful anymore  #stress,1,2026-04-03,25,3
583,Enjoyed a nice walk and fresh air 😊 #life,0,2026-03-22,67,23
584,Feeling motivated to achieve my goals !!! #wellbeing,0,2026-02-24,46,12
585,Spent quality time with friends and laughed a lot 🙏 #anxiety,0,2026-02-18,55,3
586,My mind won't stop racing at night ... #stress,1,2026-02-07,32,9
587,Enjoyed a nice walk and fresh air,0,2026-04-09,62,7
588,Sleep has been really bad due to stress 💔,1,2026-01-30,45,4
589,I feel completely overwhelmed and exhausted lately 😊 #wellbeing,1,2026-01-28,47,7
590,Feeling calm and mentally refreshed  #stress,0,2026-03-16,14,19
591,I feel empty even when I'm around people ... #life,1,2026-04-10,33,0
592,Had a really productive and positive day today 💔,0,2026-01-28,32,10
593,My mind won't stop racing at night  #peace,1,2026-03-06,22,7
594,Feeling calm and mentally refreshed 🙂 #mentalhealth,0,2026-01-18,24,19
595,I am excited about upcoming opportunities 🙏 #peace,0,2026-01-11,87,4
596,I struggle to get out of bed these days !!! #anxiety,1,2026-02-03,29,10
597,I feel completely overwhelmed and exhausted lately !!! #life,1,2026-01-31,12,7
598,Today was simple but really good 💙 #anxiety,0,2026-04-30,60,14
599,Feeling calm and mentally refreshed 💔 #mentalhealth,0,2026-01-26,32,9
600,I am excited about upcoming opportunities  #peace,0,2026-02-28,58,4
601,Today was simple but really good 😊 #happy,0,2026-02-06,57,13
602,My anxiety is getting worse every day !!! #anxiety,1,2026-03-09,25,6
603,Life has been peaceful and balanced lately ... #happy,0,2026-02-28,57,14
604,Spent quality time with friends and laughed a lot !!! #life,0,2026-04-22,125,1
605,Had a really productive and positive day today 🙂 #happy,0,2026-02-22,54,19
606,Life has been peaceful and balanced lately,0,2026-02-01,38,15
607,Enjoyed a nice walk and fresh air 🙏 #anxiety,0,2026-04-18,75,8
608,My mind won't stop racing at night ... #happy,1,2026-01-01,8,6
609,I am excited about upcoming opportunities 💔 #anxiety,0,2026-04-21,46,15
610,I feel hopeless about the future  #peace,1,2026-04-09,29,9
